Plot Title: HNT Field,,,,,,
#,"Date Time, GMT-05:00","Temp, øC (LGR S/N: 20042964, SEN S/N: 20042964)","RH, % (LGR S/N: 20042964, SEN S/N: 20042964)",Host Connected (LGR S/N: 20042964),Stopped (LGR S/N: 20042964),End Of File (LGR S/N: 20042964)
1,6/1/2018 0:02,25.895,82.441,,,
2,6/1/2018 0:07,25.385,82.586,,,
3,6/1/2018 0:12,25.021,83.131,,,
4,6/1/2018 0:17,24.731,84.085,,,
5,6/1/2018 0:22,25.021,84.967,,,
6,6/1/2018 0:27,25.118,83.747,,,
7,6/1/2018 0:32,24.755,83.865,,,
8,6/1/2018 0:37,24.9,84.405,,,
9,6/1/2018 0:42,24.973,83.659,,,
10,6/1/2018 0:47,24.658,84.689,,,
11,6/1/2018 0:52,24.803,84.411,,,
12,6/1/2018 0:57,24.537,84.886,,,
13,6/1/2018 1:02,24.731,84.649,,,
14,6/1/2018 1:07,24.441,84.133,,,
15,6/1/2018 1:12,24.103,84.676,,,
16,6/1/2018 1:17,24.248,85.662,,,
17,6/1/2018 1:22,24.151,84.771,,,
18,6/1/2018 1:27,23.886,85.272,,,
19,6/1/2018 1:32,23.717,86.712,,,
20,6/1/2018 1:37,24.127,86.026,,,
21,6/1/2018 1:42,24.272,85.891,,,
22,6/1/2018 1:47,24.489,85.072,,,
23,6/1/2018 1:52,24.127,84.288,,,
24,6/1/2018 1:57,23.79,85.054,,,
25,6/1/2018 2:02,23.525,85.637,,,
26,6/1/2018 2:07,23.333,86.039,,,
27,6/1/2018 2:12,23.189,86.145,,,
28,6/1/2018 2:17,23.021,86.69,,,
29,6/1/2018 2:22,23.141,87.99,,,
30,6/1/2018 2:27,23.213,86.123,,,
31,6/1/2018 2:32,23.237,87.654,,,
32,6/1/2018 2:37,23.237,85.906,,,
33,6/1/2018 2:42,23.021,86.135,,,
34,6/1/2018 2:47,23.141,86.468,,,
35,6/1/2018 2:52,23.045,86.001,,,
36,6/1/2018 2:57,22.733,86.041,,,
37,6/1/2018 3:02,22.637,87.127,,,
38,6/1/2018 3:07,22.781,86.024,,,
39,6/1/2018 3:12,22.637,86.629,,,
40,6/1/2018 3:17,22.805,86.391,,,
41,6/1/2018 3:22,22.685,87.028,,,
42,6/1/2018 3:27,22.949,86.424,,,
43,6/1/2018 3:32,22.805,85.668,,,
44,6/1/2018 3:37,22.565,85.891,,,
45,6/1/2018 3:42,22.373,86.347,,,
46,6/1/2018 3:47,22.278,86.601,,,
47,6/1/2018 3:52,22.254,86.319,,,
48,6/1/2018 3:57,22.493,87.038,,,
49,6/1/2018 4:02,22.421,86.302,,,
50,6/1/2018 4:07,22.302,86.662,,,
51,6/1/2018 4:12,22.397,88.201,,,
52,6/1/2018 4:17,22.997,87.653,,,
53,6/1/2018 4:22,22.829,85.2,,,
54,6/1/2018 4:27,22.517,85.88,,,
55,6/1/2018 4:32,22.206,86.086,,,
56,6/1/2018 4:37,22.158,86.352,,,
57,6/1/2018 4:42,22.015,86.596,,,
58,6/1/2018 4:47,21.799,86.712,,,
59,6/1/2018 4:52,21.991,86.231,,,
60,6/1/2018 4:57,21.823,86.441,,,
61,6/1/2018 5:02,22.302,87.986,,,
62,6/1/2018 5:07,22.541,86.441,,,
63,6/1/2018 5:12,22.302,85.387,,,
64,6/1/2018 5:17,22.039,85.965,,,
65,6/1/2018 5:22,21.967,86.142,,,
66,6/1/2018 5:27,21.776,86.126,,,
67,6/1/2018 5:32,21.656,87.779,,,
68,6/1/2018 5:37,21.656,86.292,,,
69,6/1/2018 5:42,21.513,86.452,,,
70,6/1/2018 5:47,21.441,87.948,,,
71,6/1/2018 5:52,21.656,86.015,,,
72,6/1/2018 5:57,21.537,85.988,,,
73,6/1/2018 6:02,20.273,85.863,,,
74,6/1/2018 6:07,19.131,88.544,,,
75,6/1/2018 6:12,18.702,91.105,,,
76,6/1/2018 6:17,19.821,86.938,,,
77,6/1/2018 6:22,19.678,88.729,,,
78,6/1/2018 6:27,19.797,88.214,,,
79,6/1/2018 6:32,20.44,85.818,,,
80,6/1/2018 6:37,20.749,85.862,,,
81,6/1/2018 6:42,21.584,83.776,,,
82,6/1/2018 6:47,22.254,82.664,,,
83,6/1/2018 6:52,22.086,84.056,,,
84,6/1/2018 6:57,22.805,82.757,,,
85,6/1/2018 7:02,23.453,80.377,,,
86,6/1/2018 7:07,23.91,80.474,,,
87,6/1/2018 7:12,24.079,80.367,,,
88,6/1/2018 7:17,24.151,79.925,,,
89,6/1/2018 7:22,24.973,78.228,,,
90,6/1/2018 7:27,25.142,77.713,,,
91,6/1/2018 7:32,25.725,75.326,,,
92,6/1/2018 7:37,26.676,71.014,,,
93,6/1/2018 7:42,27.142,70.772,,,
94,6/1/2018 7:47,27.216,70.456,,,
95,6/1/2018 7:52,28.153,67.791,,,
96,6/1/2018 7:57,29.196,65.868,,,
97,6/1/2018 8:02,29.121,68.296,,,
98,6/1/2018 8:07,28.375,69.886,,,
99,6/1/2018 8:12,29.421,65.692,,,
100,6/1/2018 8:17,28.723,69.889,,,
101,6/1/2018 8:22,28.723,69.799,,,
102,6/1/2018 8:27,29.271,67.775,,,
103,6/1/2018 8:32,30.881,62.253,,,
104,6/1/2018 8:37,31.39,60.457,,,
105,6/1/2018 8:42,32.26,58.476,,,
106,6/1/2018 8:47,33.399,57.086,,,
107,6/1/2018 8:52,33.817,54.483,,,
108,6/1/2018 8:57,32.854,59.104,,,
109,6/1/2018 9:02,33.087,59.71,,,
110,6/1/2018 9:07,34.527,54.711,,,
111,6/1/2018 9:12,34.686,51.326,,,
112,6/1/2018 9:17,33.556,55.476,,,
113,6/1/2018 9:22,33.843,55.741,,,
114,6/1/2018 9:27,35.967,49.294,,,
115,6/1/2018 9:32,37.738,46.861,,,
116,6/1/2018 9:37,38.375,44.357,,,
117,6/1/2018 9:42,38.85,43.939,,,
118,6/1/2018 9:47,38.822,44.442,,,
119,6/1/2018 9:52,36.399,47,,,
120,6/1/2018 9:57,34.978,49.99,,,
121,6/1/2018 10:02,35.27,49.371,,,
122,6/1/2018 10:07,37.352,45.279,,,
123,6/1/2018 10:12,37.765,43.884,,,
124,6/1/2018 10:17,38.766,41.901,,,
125,6/1/2018 10:22,39.216,41.135,,,
126,6/1/2018 10:27,38.906,39.637,,,
127,6/1/2018 10:32,37.793,41.932,,,
128,6/1/2018 10:37,39.131,39.216,,,
129,6/1/2018 10:42,38.71,38.763,,,
130,6/1/2018 10:47,39.357,38.589,,,
131,6/1/2018 10:52,38.319,39.986,,,
132,6/1/2018 10:57,39.527,38.022,,,
133,6/1/2018 11:02,39.3,37.897,,,
134,6/1/2018 11:07,39.413,37.668,,,
135,6/1/2018 11:12,39.3,37.519,,,
136,6/1/2018 11:17,38.626,37.865,,,
137,6/1/2018 11:22,38.85,37.372,,,
138,6/1/2018 11:27,37.71,41.382,,,
139,6/1/2018 11:32,37.161,40.714,,,
140,6/1/2018 11:37,37.959,40.289,,,
141,6/1/2018 11:42,38.18,37.41,,,
142,6/1/2018 11:47,38.962,37.143,,,
143,6/1/2018 11:52,38.264,38.172,,,
144,6/1/2018 11:57,38.514,36.687,,,
145,6/1/2018 12:02,38.878,35.827,,,
146,6/1/2018 12:07,38.347,37.906,,,
147,6/1/2018 12:12,38.347,35.364,,,
148,6/1/2018 12:17,38.18,36.964,,,
149,6/1/2018 12:22,37.82,37.272,,,
150,6/1/2018 12:27,38.794,35.129,,,
151,6/1/2018 12:32,39.075,35.397,,,
152,6/1/2018 12:37,39.329,34.209,,,
153,6/1/2018 12:42,38.347,35.502,,,
154,6/1/2018 12:47,38.682,34.497,,,
155,6/1/2018 12:52,38.57,34.694,,,
156,6/1/2018 12:57,38.347,37.358,,,
157,6/1/2018 13:02,37.848,36.898,,,
158,6/1/2018 13:07,38.042,35.473,,,
159,6/1/2018 13:12,38.236,37.176,,,
160,6/1/2018 13:17,37.765,38.839,,,
161,6/1/2018 13:22,37.27,39.979,,,
162,6/1/2018 13:27,38.264,39.81,,,
163,6/1/2018 13:32,38.208,39.6,,,
164,6/1/2018 13:37,38.292,37.284,,,
165,6/1/2018 13:42,37.6,40.285,,,
166,6/1/2018 13:47,37.325,38.829,,,
167,6/1/2018 13:52,37.325,38.59,,,
168,6/1/2018 13:57,37.986,38.998,,,
169,6/1/2018 14:02,38.236,39.603,,,
170,6/1/2018 14:07,37.71,39.413,,,
171,6/1/2018 14:12,37.545,39.872,,,
172,6/1/2018 14:17,37.572,38.513,,,
173,6/1/2018 14:22,37.298,39.778,,,
174,6/1/2018 14:27,36.997,40.29,,,
175,6/1/2018 14:32,37.6,40.455,,,
176,6/1/2018 14:37,37.682,39.546,,,
177,6/1/2018 14:42,37.682,39.546,,,
178,6/1/2018 14:47,37.876,39.157,,,
179,6/1/2018 14:52,37.49,40.952,,,
180,6/1/2018 14:57,37.462,40.949,,,
181,6/1/2018 15:02,37.572,41.367,,,
182,6/1/2018 15:07,37.738,40.503,,,
183,6/1/2018 15:12,37.215,41.869,,,
184,6/1/2018 15:17,37.435,39.759,,,
185,6/1/2018 15:22,37.6,40.997,,,
186,6/1/2018 15:27,37.188,41.731,,,
187,6/1/2018 15:32,37.298,41.067,,,
188,6/1/2018 15:37,37.325,42.286,,,
189,6/1/2018 15:42,36.969,42.988,,,
190,6/1/2018 15:47,37.38,42.832,,,
191,6/1/2018 15:52,36.942,42.784,,,
192,6/1/2018 15:57,36.643,43.355,,,
193,6/1/2018 16:02,36.86,43.782,,,
194,6/1/2018 16:07,37.024,44.271,,,
195,6/1/2018 16:12,37.106,41.993,,,
196,6/1/2018 16:17,37.051,45.412,,,
197,6/1/2018 16:22,36.969,43.459,,,
198,6/1/2018 16:27,36.534,43.679,,,
199,6/1/2018 16:32,36.318,44.692,,,
200,6/1/2018 16:37,36.399,44.534,,,
201,6/1/2018 16:42,36.48,45.245,,,
202,6/1/2018 16:47,36.779,44.075,,,
203,6/1/2018 16:52,36.399,45.068,,,
204,6/1/2018 16:57,36.67,44.966,,,
205,6/1/2018 17:02,36.806,44.848,,,
206,6/1/2018 17:07,36.942,45.031,,,
207,6/1/2018 17:12,36.67,45.901,,,
208,6/1/2018 17:17,36.345,46.395,,,
209,6/1/2018 17:22,36.209,47.043,,,
210,6/1/2018 17:27,36.291,46.854,,,
211,6/1/2018 17:32,35.94,47.541,,,
212,6/1/2018 17:37,36.102,48.09,,,
213,6/1/2018 17:42,35.806,48.12,,,
214,6/1/2018 17:47,35.671,49.52,,,
215,6/1/2018 17:52,35.698,47.974,,,
216,6/1/2018 17:57,35.832,48.684,,,
217,6/1/2018 18:02,35.645,48.694,,,
218,6/1/2018 18:07,35.404,49.848,,,
219,6/1/2018 18:12,35.19,50.312,,,
220,6/1/2018 18:17,35.19,50.869,,,
221,6/1/2018 18:22,35.004,51.824,,,
222,6/1/2018 18:27,34.818,52.516,,,
223,6/1/2018 18:32,34.845,52.974,,,
224,6/1/2018 18:37,34.818,53.101,,,
225,6/1/2018 18:42,34.501,53.706,,,
226,6/1/2018 18:47,34.079,55.711,,,
227,6/1/2018 18:52,33.922,55.945,,,
228,6/1/2018 18:57,33.817,56.283,,,
229,6/1/2018 19:02,33.556,56.758,,,
230,6/1/2018 19:07,33.477,57.13,,,
231,6/1/2018 19:12,33.191,58.235,,,
232,6/1/2018 19:17,33.087,60.468,,,
233,6/1/2018 19:22,32.802,60.897,,,
234,6/1/2018 19:27,32.854,61.44,,,
235,6/1/2018 19:32,32.776,61.805,,,
236,6/1/2018 19:37,32.518,61.952,,,
237,6/1/2018 19:42,32.209,63.466,,,
238,6/1/2018 19:47,32.106,63.885,,,
239,6/1/2018 19:52,31.926,65.283,,,
240,6/1/2018 19:57,31.696,65.893,,,
241,6/1/2018 20:02,32.389,70.005,,,
242,6/1/2018 20:07,33.139,69.098,,,
243,6/1/2018 20:12,33.451,67.46,,,
244,6/1/2018 20:17,33.608,66.124,,,
245,6/1/2018 20:22,33.712,65.365,,,
246,6/1/2018 20:27,33.608,66.279,,,
247,6/1/2018 20:32,33.504,65.019,,,
248,6/1/2018 20:37,33.399,65.592,,,
249,6/1/2018 20:42,33.295,65.947,,,
250,6/1/2018 20:47,33.191,67.075,,,
251,6/1/2018 20:52,33.113,67.525,,,
252,6/1/2018 20:57,32.983,66.761,,,
253,6/1/2018 21:02,32.906,67.088,,,
254,6/1/2018 21:07,32.854,68.188,,,
255,6/1/2018 21:12,32.88,67.608,,,
256,6/1/2018 21:17,32.802,67.748,,,
257,6/1/2018 21:22,32.776,67.928,,,
258,6/1/2018 21:27,32.75,68.232,,,
259,6/1/2018 21:32,32.647,67.691,,,
260,6/1/2018 21:37,32.595,67.62,,,
261,6/1/2018 21:42,32.492,67.14,,,
262,6/1/2018 21:47,32.389,68.659,,,
263,6/1/2018 21:52,32.26,68.176,,,
264,6/1/2018 21:57,32.209,68.29,,,
265,6/1/2018 22:02,32.132,68.338,,,
266,6/1/2018 22:07,32.132,68.522,,,
267,6/1/2018 22:12,32.003,68.683,,,
268,6/1/2018 22:17,31.978,69.137,,,
269,6/1/2018 22:22,31.978,69.84,,,
270,6/1/2018 22:27,31.978,69.473,,,
271,6/1/2018 22:32,31.952,69.225,,,
272,6/1/2018 22:37,31.85,68.778,,,
273,6/1/2018 22:42,31.798,70.051,,,
274,6/1/2018 22:47,31.798,69.929,,,
275,6/1/2018 22:52,31.824,70.33,,,
276,6/1/2018 22:57,31.85,70.486,,,
277,6/1/2018 23:02,31.824,69.995,,,
278,6/1/2018 23:07,31.824,69.599,,,
279,6/1/2018 23:12,31.773,70.624,,,
280,6/1/2018 23:17,31.722,70.797,,,
281,6/1/2018 23:22,31.747,70.772,,,
282,6/1/2018 23:27,31.747,69.829,,,
283,6/1/2018 23:32,31.696,70.58,,,
284,6/1/2018 23:37,31.619,70.445,,,
285,6/1/2018 23:42,31.594,70.835,,,
286,6/1/2018 23:47,31.594,70.47,,,
287,6/1/2018 23:52,31.619,71.264,,,
288,6/1/2018 23:57,31.568,71.255,,,
289,6/2/2018 0:02,31.543,71.311,,,
290,6/2/2018 0:07,31.517,70.942,,,
291,6/2/2018 0:12,31.517,71.336,,,
292,6/2/2018 0:17,31.517,71.911,,,
293,6/2/2018 0:22,31.415,71.227,,,
294,6/2/2018 0:27,31.313,71.813,,,
295,6/2/2018 0:32,31.262,72.528,,,
296,6/2/2018 0:37,31.39,71.434,,,
297,6/2/2018 0:42,31.288,72.984,,,
298,6/2/2018 0:47,31.262,72.226,,,
299,6/2/2018 0:52,31.237,72.282,,,
300,6/2/2018 0:57,31.288,73.014,,,
301,6/2/2018 1:02,31.339,73.265,,,
302,6/2/2018 1:07,31.339,72.964,,,
303,6/2/2018 1:12,31.262,72.317,,,
304,6/2/2018 1:17,31.211,72.91,,,
305,6/2/2018 1:22,31.262,73.01,,,
306,6/2/2018 1:27,31.211,73.421,,,
307,6/2/2018 1:32,31.186,73.116,,,
308,6/2/2018 1:37,31.237,73.486,,,
309,6/2/2018 1:42,31.135,75.292,,,
310,6/2/2018 1:47,30.907,75.962,,,
311,6/2/2018 1:52,30.831,75.561,,,
312,6/2/2018 1:57,30.78,76.205,,,
313,6/2/2018 2:02,30.679,78.079,,,
314,6/2/2018 2:07,30.3,80.173,,,
315,6/2/2018 2:12,29.897,81.022,,,
316,6/2/2018 2:17,29.822,80.511,,,
317,6/2/2018 2:22,29.872,80.638,,,
318,6/2/2018 2:27,29.947,79.954,,,
319,6/2/2018 2:32,29.973,79.871,,,
320,6/2/2018 2:37,30.073,79.219,,,
321,6/2/2018 2:42,30.098,78.99,,,
322,6/2/2018 2:47,30.199,78.482,,,
323,6/2/2018 2:52,30.3,78.767,,,
324,6/2/2018 2:57,30.476,77.89,,,
325,6/2/2018 3:02,30.527,73.591,,,
326,6/2/2018 3:07,28.177,69.64,,,
327,6/2/2018 3:12,26.407,68.599,,,
328,6/2/2018 3:17,25.506,67.987,,,
329,6/2/2018 3:22,24.852,69.992,,,
330,6/2/2018 3:27,24.634,71.968,,,
331,6/2/2018 3:32,23.573,76.613,,,
332,6/2/2018 3:37,23.261,76.203,,,
333,6/2/2018 3:42,23.021,76.934,,,
334,6/2/2018 3:47,22.781,78.637,,,
335,6/2/2018 3:52,22.661,78.067,,,
336,6/2/2018 3:57,22.469,78.857,,,
337,6/2/2018 4:02,22.326,79.056,,,
338,6/2/2018 4:07,21.728,81.339,,,
339,6/2/2018 4:12,21.608,82.551,,,
340,6/2/2018 4:17,21.68,81.047,,,
341,6/2/2018 4:22,21.704,81.165,,,
342,6/2/2018 4:27,22.015,80.808,,,
343,6/2/2018 4:32,22.589,82.034,,,
344,6/2/2018 4:37,23.021,81.958,,,
345,6/2/2018 4:42,23.381,81.98,,,
346,6/2/2018 4:47,23.165,79.974,,,
347,6/2/2018 4:52,22.757,78.202,,,
348,6/2/2018 4:57,22.589,80.335,,,
349,6/2/2018 5:02,22.877,81.814,,,
350,6/2/2018 5:07,23.213,79.184,,,
351,6/2/2018 5:12,23.213,80.98,,,
352,6/2/2018 5:17,23.261,80.848,,,
353,6/2/2018 5:22,23.453,81.202,,,
354,6/2/2018 5:27,23.597,81.885,,,
355,6/2/2018 5:32,23.693,80.571,,,
356,6/2/2018 5:37,23.79,80.762,,,
357,6/2/2018 5:42,23.934,79.221,,,
358,6/2/2018 5:47,24.006,79.78,,,
359,6/2/2018 5:52,24.031,79.27,,,
360,6/2/2018 5:57,19.963,87.381,,,
361,6/2/2018 6:02,18.679,88.03,,,
362,6/2/2018 6:07,18.441,89.942,,,
363,6/2/2018 6:12,18.441,90.318,,,
364,6/2/2018 6:17,18.322,90.369,,,
365,6/2/2018 6:22,18.322,90.664,,,
366,6/2/2018 6:27,18.227,91.655,,,
367,6/2/2018 6:32,18.013,92.027,,,
368,6/2/2018 6:37,18.037,91.554,,,
369,6/2/2018 6:42,18.037,91.767,,,
370,6/2/2018 6:47,17.989,91.675,,,
371,6/2/2018 6:52,18.084,92.416,,,
372,6/2/2018 6:57,18.227,91.761,,,
373,6/2/2018 7:02,18.441,91.548,,,
374,6/2/2018 7:07,18.584,90.782,,,
375,6/2/2018 7:12,18.702,90.704,,,
376,6/2/2018 7:17,18.869,90.208,,,
377,6/2/2018 7:22,19.321,88.861,,,
378,6/2/2018 7:27,19.297,87.933,,,
379,6/2/2018 7:32,19.202,88.832,,,
380,6/2/2018 7:37,19.44,88.51,,,
381,6/2/2018 7:42,20.011,86.654,,,
382,6/2/2018 7:47,19.749,87.658,,,
383,6/2/2018 7:52,20.344,85.824,,,
384,6/2/2018 7:57,21.728,80.208,,,
385,6/2/2018 8:02,23.045,76.188,,,
386,6/2/2018 8:07,23.717,75.017,,,
387,6/2/2018 8:12,25.118,68.847,,,
388,6/2/2018 8:17,25.264,67.343,,,
389,6/2/2018 8:22,25.944,65.162,,,
390,6/2/2018 8:27,25.652,68.013,,,
391,6/2/2018 8:32,25.118,68.877,,,
392,6/2/2018 8:37,26.823,63.723,,,
393,6/2/2018 8:42,27.142,64.236,,,
394,6/2/2018 8:47,28.698,59.226,,,
395,6/2/2018 8:52,30.729,59.695,,,
396,6/2/2018 8:57,30.704,57.072,,,
397,6/2/2018 9:02,30.907,55.895,,,
398,6/2/2018 9:07,28.45,65.282,,,
399,6/2/2018 9:12,27.56,63.723,,,
400,6/2/2018 9:17,26.897,62.877,,,
401,6/2/2018 9:22,27.216,63.482,,,
402,6/2/2018 9:27,26.505,67.078,,,
403,6/2/2018 9:32,23.958,73.105,,,
404,6/2/2018 9:37,23.693,73.611,,,
405,6/2/2018 9:42,27.093,63.921,,,
406,6/2/2018 9:47,26.017,66.841,,,
407,6/2/2018 9:52,25.094,72.941,,,
408,6/2/2018 9:57,24.392,71.361,,,
409,6/2/2018 10:02,25.385,68.446,,,
410,6/2/2018 10:07,25.142,69.628,,,
411,6/2/2018 10:12,25.968,65.652,,,
412,6/2/2018 10:17,23.982,73.491,,,
413,6/2/2018 10:22,24.779,69.592,,,
414,6/2/2018 10:27,26.285,65.919,,,
415,6/2/2018 10:32,26.066,66.002,,,
416,6/2/2018 10:37,25.968,65.197,,,
417,6/2/2018 10:42,28.897,56.995,,,
418,6/2/2018 10:47,27.511,62.608,,,
419,6/2/2018 10:52,29.121,54.241,,,
420,6/2/2018 10:57,30.325,50.397,,,
421,6/2/2018 11:02,29.146,54.372,,,
422,6/2/2018 11:07,31.364,49.104,,,
423,6/2/2018 11:12,28.177,56.322,,,
424,6/2/2018 11:17,27.142,59.889,,,
425,6/2/2018 11:22,30.881,50.76,,,
426,6/2/2018 11:27,28.798,55.844,,,
427,6/2/2018 11:32,29.797,52.033,,,
428,6/2/2018 11:37,30.275,55.136,,,
429,6/2/2018 11:42,29.696,52.661,,,
430,6/2/2018 11:47,29.146,54.054,,,
431,6/2/2018 11:52,29.271,55.533,,,
432,6/2/2018 11:57,29.822,52.197,,,
433,6/2/2018 12:02,27.733,59.171,,,
434,6/2/2018 12:07,27.511,60.164,,,
435,6/2/2018 12:12,28.723,58.603,,,
436,6/2/2018 12:17,29.897,54.764,,,
437,6/2/2018 12:22,30.174,54.293,,,
438,6/2/2018 12:27,27.905,62.24,,,
439,6/2/2018 12:32,28.798,55.686,,,
440,6/2/2018 12:37,29.271,51.994,,,
441,6/2/2018 12:42,31.034,48.118,,,
442,6/2/2018 12:47,30.502,50.581,,,
443,6/2/2018 12:52,28.128,55.873,,,
444,6/2/2018 12:57,28.475,56.681,,,
445,6/2/2018 13:02,27.069,58.726,,,
446,6/2/2018 13:07,26.946,60.912,,,
447,6/2/2018 13:12,26.31,59.914,,,
448,6/2/2018 13:17,26.725,60.567,,,
449,6/2/2018 13:22,29.096,53.919,,,
450,6/2/2018 13:27,30.426,52.279,,,
451,6/2/2018 13:32,29.646,58.241,,,
452,6/2/2018 13:37,26.212,59.682,,,
453,6/2/2018 13:42,26.212,63.836,,,
454,6/2/2018 13:47,26.017,62.518,,,
455,6/2/2018 13:52,26.946,58.988,,,
456,6/2/2018 13:57,27.609,57.307,,,
457,6/2/2018 14:02,28.574,55.527,,,
458,6/2/2018 14:07,28.4,60.427,,,
459,6/2/2018 14:12,27.536,57.766,,,
460,6/2/2018 14:17,28.029,55.101,,,
461,6/2/2018 14:22,29.047,53.785,,,
462,6/2/2018 14:27,27.609,55.609,,,
463,6/2/2018 14:32,27.437,56.497,,,
464,6/2/2018 14:37,27.634,56.872,,,
465,6/2/2018 14:42,27.56,54.907,,,
466,6/2/2018 14:47,27.807,56.173,,,
467,6/2/2018 14:52,27.634,54.792,,,
468,6/2/2018 14:57,26.995,54.637,,,
469,6/2/2018 15:02,28.798,51.033,,,
470,6/2/2018 15:07,27.93,52.547,,,
471,6/2/2018 15:12,27.363,51.769,,,
472,6/2/2018 15:17,27.708,52.007,,,
473,6/2/2018 15:22,27.388,49.563,,,
474,6/2/2018 15:27,27.511,49.708,,,
475,6/2/2018 15:32,27.511,48.71,,,
476,6/2/2018 15:37,27.24,47.967,,,
477,6/2/2018 15:42,27.339,48.173,,,
478,6/2/2018 15:47,27.733,45.499,,,
479,6/2/2018 15:52,27.659,46.108,,,
480,6/2/2018 15:57,27.683,49.794,,,
481,6/2/2018 16:02,27.659,49.92,,,
482,6/2/2018 16:07,27.609,50.074,,,
483,6/2/2018 16:12,27.437,49.409,,,
484,6/2/2018 16:17,28.202,44.445,,,
485,6/2/2018 16:22,27.339,47.301,,,
486,6/2/2018 16:27,28.475,46.24,,,
487,6/2/2018 16:32,27.56,46.031,,,
488,6/2/2018 16:37,27.462,47.898,,,
489,6/2/2018 16:42,27.536,50.321,,,
490,6/2/2018 16:47,27.486,49.061,,,
491,6/2/2018 16:52,27.881,47.724,,,
492,6/2/2018 16:57,27.881,48.241,,,
493,6/2/2018 17:02,27.757,47.385,,,
494,6/2/2018 17:07,27.757,45.795,,,
495,6/2/2018 17:12,27.363,46.365,,,
496,6/2/2018 17:17,27.29,45.219,,,
497,6/2/2018 17:22,27.339,44.084,,,
498,6/2/2018 17:27,27.363,43.433,,,
499,6/2/2018 17:32,27.24,46.09,,,
500,6/2/2018 17:37,27.486,43.316,,,
501,6/2/2018 17:42,26.946,44.364,,,
502,6/2/2018 17:47,27.044,44.832,,,
503,6/2/2018 17:52,27.069,46.685,,,
504,6/2/2018 17:57,26.75,46.355,,,
505,6/2/2018 18:02,27.118,45.816,,,
506,6/2/2018 18:07,26.97,45.701,,,
507,6/2/2018 18:12,27.069,46.394,,,
508,6/2/2018 18:17,27.24,45.895,,,
509,6/2/2018 18:22,26.872,45.332,,,
510,6/2/2018 18:27,27.019,44.307,,,
511,6/2/2018 18:32,27.462,45.402,,,
512,6/2/2018 18:37,27.511,45.863,,,
513,6/2/2018 18:42,27.339,45.647,,,
514,6/2/2018 18:47,27.118,46.043,,,
515,6/2/2018 18:52,26.725,46.999,,,
516,6/2/2018 18:57,26.628,47.568,,,
517,6/2/2018 19:02,26.285,47.331,,,
518,6/2/2018 19:07,26.407,44.854,,,
519,6/2/2018 19:12,26.823,48.784,,,
520,6/2/2018 19:17,27.118,50.81,,,
521,6/2/2018 19:22,27.24,51.848,,,
522,6/2/2018 19:27,27.069,51.856,,,
523,6/2/2018 19:32,26.823,51.95,,,
524,6/2/2018 19:37,26.456,50.881,,,
525,6/2/2018 19:42,26.017,53.994,,,
526,6/2/2018 19:47,26.701,53.362,,,
527,6/2/2018 19:52,26.799,57.061,,,
528,6/2/2018 19:57,26.848,60.153,,,
529,6/2/2018 20:02,26.872,62.011,,,
530,6/2/2018 20:07,26.579,66.394,,,
531,6/2/2018 20:12,26.163,67.471,,,
532,6/2/2018 20:17,25.725,70.808,,,
533,6/2/2018 20:22,25.264,71.762,,,
534,6/2/2018 20:27,24.779,73.792,,,
535,6/2/2018 20:32,24.32,77.661,,,
536,6/2/2018 20:37,23.862,79.807,,,
537,6/2/2018 20:42,23.477,80.866,,,
538,6/2/2018 20:47,23.141,81.248,,,
539,6/2/2018 20:52,23.261,80.308,,,
540,6/2/2018 20:57,22.949,82.14,,,
541,6/2/2018 21:02,22.565,81.775,,,
542,6/2/2018 21:07,22.278,84.267,,,
543,6/2/2018 21:12,22.039,85.049,,,
544,6/2/2018 21:17,21.823,85.222,,,
545,6/2/2018 21:22,21.656,85.517,,,
546,6/2/2018 21:27,21.513,86.093,,,
547,6/2/2018 21:32,21.967,83.274,,,
548,6/2/2018 21:37,22.278,81.797,,,
549,6/2/2018 21:42,21.967,85.644,,,
550,6/2/2018 21:47,22.134,82.722,,,
551,6/2/2018 21:52,21.919,86.076,,,
552,6/2/2018 21:57,21.728,86.391,,,
553,6/2/2018 22:02,21.752,84.288,,,
554,6/2/2018 22:07,21.537,86.706,,,
555,6/2/2018 22:12,21.226,86.551,,,
556,6/2/2018 22:17,21.441,85.994,,,
557,6/2/2018 22:22,21.465,85.279,,,
558,6/2/2018 22:27,21.489,86.143,,,
559,6/2/2018 22:32,21.107,86.991,,,
560,6/2/2018 22:37,20.916,87.359,,,
561,6/2/2018 22:42,20.773,87.353,,,
562,6/2/2018 22:47,20.678,87.275,,,
563,6/2/2018 22:52,20.606,87.697,,,
564,6/2/2018 22:57,20.988,85.254,,,
565,6/2/2018 23:02,20.94,86.623,,,
566,6/2/2018 23:07,20.678,86.946,,,
567,6/2/2018 23:12,20.44,87.028,,,
568,6/2/2018 23:17,20.583,87.582,,,
569,6/2/2018 23:22,20.869,87.347,,,
570,6/2/2018 23:27,20.773,86.364,,,
571,6/2/2018 23:32,21.131,83.898,,,
572,6/2/2018 23:37,21.226,82.914,,,
573,6/2/2018 23:42,21.012,84.094,,,
574,6/2/2018 23:47,21.107,83.725,,,
575,6/2/2018 23:52,20.702,86.512,,,
576,6/2/2018 23:57,20.726,86.298,,,
577,6/3/2018 0:02,20.583,85.879,,,
