"Plot Title: HDT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10694965, SEN S/N: 10694965)","RH, % (LGR S/N: 10694965, SEN S/N: 10694965)","Safe Shutdown - Low Battery (LGR S/N: 10694965)","Stopped (LGR S/N: 10694965)","End Of File (LGR S/N: 10694965)"
1,11/17/18 12:36:16 PM,22.158,31.952,,,
2,11/17/18 12:51:16 PM,34.185,54.364,,,
3,11/17/18 01:06:16 PM,36.129,47.576,,,
4,11/17/18 01:21:16 PM,36.480,42.704,,,
5,11/17/18 01:36:16 PM,36.588,39.124,,,
6,11/17/18 01:51:16 PM,36.588,37.051,,,
7,11/17/18 02:06:16 PM,36.643,35.685,,,
8,11/17/18 02:21:16 PM,36.616,34.825,,,
9,11/17/18 02:36:16 PM,36.561,34.176,,,
10,11/17/18 02:51:16 PM,36.643,33.641,,,
11,11/17/18 03:06:16 PM,36.616,33.208,,,
12,11/17/18 03:21:16 PM,36.616,32.899,,,
13,11/17/18 03:36:16 PM,36.616,32.474,,,
14,11/17/18 03:51:16 PM,36.616,32.177,,,
15,11/17/18 04:06:16 PM,36.670,32.078,,,
16,11/17/18 04:21:16 PM,36.643,32.028,,,
17,11/17/18 04:36:16 PM,36.670,31.694,,,
18,11/17/18 04:51:16 PM,36.697,31.261,,,
19,11/17/18 05:06:16 PM,36.075,31.343,,,
20,11/17/18 05:21:16 PM,34.845,33.102,,,
21,11/17/18 05:36:16 PM,34.765,32.625,,,
22,11/17/18 05:51:16 PM,34.633,32.259,,,
23,11/17/18 06:06:16 PM,34.132,32.128,,,
24,11/17/18 06:21:16 PM,31.517,35.764,,,
25,11/17/18 06:36:16 PM,31.110,35.974,,,
26,11/17/18 06:51:16 PM,31.059,35.448,,,
27,11/17/18 07:06:16 PM,30.249,35.569,,,
28,11/17/18 07:21:16 PM,26.115,41.352,,,
29,11/17/18 07:36:16 PM,23.573,47.222,,,
30,11/17/18 07:51:16 PM,23.165,47.497,,,
31,11/17/18 08:06:16 PM,22.493,46.766,,,
32,11/17/18 08:21:16 PM,18.441,53.108,,,
33,11/17/18 08:36:16 PM,16.680,59.076,,,
34,11/17/18 08:51:16 PM,16.394,59.824,,,
35,11/17/18 09:06:16 PM,15.822,60.284,,,
36,11/17/18 09:21:16 PM,15.488,60.439,,,
37,11/17/18 09:36:16 PM,15.440,59.482,,,
38,11/17/18 09:51:16 PM,15.369,58.855,,,
39,11/17/18 10:06:16 PM,15.345,58.691,,,
40,11/17/18 10:21:16 PM,15.297,58.638,,,
41,11/17/18 10:36:16 PM,15.345,58.562,,,
42,11/17/18 10:51:16 PM,15.321,58.262,,,
43,11/17/18 11:06:16 PM,15.321,58.111,,,
44,11/17/18 11:21:16 PM,15.321,57.548,,,
45,11/17/18 11:36:16 PM,15.345,57.326,,,
46,11/17/18 11:51:16 PM,15.393,56.996,,,
47,11/18/18 12:06:16 AM,15.273,56.982,,,
48,11/18/18 12:21:16 AM,15.297,56.803,,,
49,11/18/18 12:36:16 AM,15.273,56.491,,,
50,11/18/18 12:51:16 AM,15.273,56.313,,,
51,11/18/18 01:06:16 AM,15.297,56.031,,,
52,11/18/18 01:21:16 AM,15.225,55.823,,,
53,11/18/18 01:36:16 AM,15.297,55.557,,,
54,11/18/18 01:51:16 AM,15.345,55.480,,,
55,11/18/18 02:06:16 AM,15.297,55.335,,,
56,11/18/18 02:21:16 AM,15.297,55.168,,,
57,11/18/18 02:36:16 AM,15.273,54.958,,,
58,11/18/18 02:51:16 AM,15.273,54.887,,,
59,11/18/18 03:06:16 AM,15.273,54.846,,,
60,11/18/18 03:21:16 AM,15.249,54.832,,,
61,11/18/18 03:36:16 AM,15.297,54.778,,,
62,11/18/18 03:51:16 AM,15.297,54.566,,,
63,11/18/18 04:06:16 AM,15.822,53.923,,,
64,11/18/18 04:21:16 AM,16.085,53.307,,,
65,11/18/18 04:36:16 AM,16.132,53.611,,,
66,11/18/18 04:51:16 AM,16.132,53.708,,,
67,11/18/18 05:06:16 AM,16.633,53.932,,,
68,11/18/18 05:21:16 AM,20.702,46.065,,,
69,11/18/18 05:36:16 AM,22.541,40.538,,,
70,11/18/18 05:51:16 AM,22.733,40.045,,,
71,11/18/18 06:06:16 AM,23.477,39.919,,,
72,11/18/18 06:21:16 AM,27.683,34.199,,,
73,11/18/18 06:36:16 AM,30.350,30.068,,,
74,11/18/18 06:51:16 AM,30.704,29.928,,,
75,11/18/18 07:06:16 AM,31.211,30.083,,,
76,11/18/18 07:21:16 AM,34.211,26.437,,,
77,11/18/18 07:36:16 AM,34.422,26.753,,,
78,11/18/18 07:51:16 AM,34.474,27.168,,,
79,11/18/18 08:06:16 AM,35.137,27.293,,,
80,11/18/18 08:21:16 AM,36.426,25.784,,,
81,11/18/18 08:36:16 AM,36.507,26.149,,,
82,11/18/18 08:51:16 AM,36.588,26.339,,,
83,11/18/18 09:06:16 AM,36.588,26.657,,,
84,11/18/18 09:21:16 AM,36.670,26.987,,,
85,11/18/18 09:36:16 AM,36.616,27.240,,,
86,11/18/18 09:51:16 AM,36.616,27.322,,,
87,11/18/18 10:06:16 AM,36.588,27.460,,,
88,11/18/18 10:21:16 AM,36.561,27.627,,,
89,11/18/18 10:36:16 AM,36.561,27.611,,,
90,11/18/18 10:51:16 AM,36.561,27.642,,,
91,11/18/18 11:06:16 AM,36.643,27.619,,,
92,11/18/18 11:21:16 AM,36.616,27.782,,,
93,11/18/18 11:36:16 AM,36.724,27.767,,,
94,11/18/18 11:51:16 AM,36.616,28.052,,,
95,11/18/18 12:06:16 PM,36.697,27.955,,,
96,11/18/18 12:21:16 PM,36.643,28.205,,,
97,11/18/18 12:36:16 PM,36.616,28.298,,,
98,11/18/18 12:51:16 PM,36.670,28.125,,,
99,11/18/18 01:06:16 PM,36.697,27.940,,,
100,11/18/18 01:21:16 PM,36.670,27.903,,,
101,11/18/18 01:36:16 PM,36.724,27.767,,,
102,11/18/18 01:51:16 PM,36.616,27.888,,,
103,11/18/18 02:06:16 PM,36.697,27.850,,,
104,11/18/18 02:21:16 PM,36.697,27.805,,,
105,11/18/18 02:36:16 PM,36.643,27.820,,,
106,11/18/18 02:51:16 PM,36.643,27.789,,,
107,11/18/18 03:06:16 PM,36.670,27.643,,,
108,11/18/18 03:21:16 PM,36.697,27.477,,,
109,11/18/18 03:36:16 PM,36.670,27.372,,,
110,11/18/18 03:51:16 PM,36.643,27.347,,,
111,11/18/18 04:06:16 PM,36.670,27.388,,,
112,11/18/18 04:21:16 PM,36.670,27.388,,,
113,11/18/18 04:36:16 PM,36.670,27.356,,,
114,11/18/18 04:51:16 PM,36.697,27.233,,,
115,11/18/18 05:06:16 PM,36.075,27.444,,,
116,11/18/18 05:21:16 PM,34.871,29.043,,,
117,11/18/18 05:36:16 PM,34.765,28.881,,,
118,11/18/18 05:51:16 PM,34.739,28.719,,,
119,11/18/18 06:06:16 PM,34.185,28.773,,,
120,11/18/18 06:21:16 PM,31.517,32.233,,,
121,11/18/18 06:36:16 PM,31.135,33.169,,,
122,11/18/18 06:51:16 PM,31.110,34.273,,,
123,11/18/18 07:06:16 PM,30.275,34.582,,,
124,11/18/18 07:21:16 PM,26.139,39.779,,,
125,11/18/18 07:36:16 PM,23.549,45.165,,,
126,11/18/18 07:51:16 PM,23.165,45.496,,,
127,11/18/18 08:06:16 PM,22.469,45.200,,,
128,11/18/18 08:21:16 PM,18.441,51.726,,,
129,11/18/18 08:36:16 PM,16.680,57.975,,,
130,11/18/18 08:51:16 PM,16.442,58.582,,,
131,11/18/18 09:06:16 PM,15.846,58.668,,,
132,11/18/18 09:21:16 PM,15.608,59.168,,,
133,11/18/18 09:36:16 PM,15.440,58.550,,,
134,11/18/18 09:51:16 PM,15.393,58.005,,,
135,11/18/18 10:06:16 PM,15.345,57.735,,,
136,11/18/18 10:21:16 PM,15.345,57.481,,,
137,11/18/18 10:36:16 PM,15.321,57.356,,,
138,11/18/18 10:51:16 PM,15.321,57.097,,,
139,11/18/18 11:06:16 PM,15.369,56.567,,,
140,11/18/18 11:21:16 PM,15.345,56.238,,,
141,11/18/18 11:36:16 PM,15.321,55.937,,,
142,11/18/18 11:51:16 PM,15.297,55.814,,,
143,11/19/18 12:06:16 AM,15.273,55.723,,,
144,11/19/18 12:21:16 AM,15.273,55.542,,,
145,11/19/18 12:36:16 AM,15.249,55.401,,,
146,11/19/18 12:51:16 AM,15.273,55.279,,,
147,11/19/18 01:06:16 AM,15.321,55.141,,,
148,11/19/18 01:21:16 AM,15.321,54.945,,,
149,11/19/18 01:36:16 AM,15.369,54.768,,,
150,11/19/18 01:51:16 AM,15.273,54.948,,,
151,11/19/18 02:06:16 AM,15.273,55.010,,,
152,11/19/18 02:21:16 AM,15.321,54.873,,,
153,11/19/18 02:36:16 AM,15.297,54.799,,,
154,11/19/18 02:51:16 AM,15.345,54.563,,,
155,11/19/18 03:06:16 AM,15.297,54.728,,,
156,11/19/18 03:21:16 AM,15.321,54.620,,,
157,11/19/18 03:36:16 AM,15.321,54.540,,,
158,11/19/18 03:51:16 AM,15.297,54.586,,,
159,11/19/18 04:06:16 AM,15.751,54.091,,,
160,11/19/18 04:21:16 AM,16.132,53.689,,,
161,11/19/18 04:36:16 AM,16.180,54.059,,,
162,11/19/18 04:51:16 AM,16.228,54.085,,,
163,11/19/18 05:06:16 AM,16.680,54.079,,,
164,11/19/18 05:21:16 AM,20.773,46.271,,,
165,11/19/18 05:36:16 AM,22.589,40.895,,,
166,11/19/18 05:51:16 AM,22.805,40.359,,,
167,11/19/18 06:06:16 AM,23.525,40.100,,,
168,11/19/18 06:21:16 AM,27.757,34.350,,,
169,11/19/18 06:36:16 AM,30.401,30.282,,,
170,11/19/18 06:51:16 AM,30.729,30.043,,,
171,11/19/18 07:06:16 AM,31.237,30.089,,,
172,11/19/18 07:21:16 AM,34.264,26.482,,,
173,11/19/18 07:36:16 AM,34.474,26.757,,,
174,11/19/18 07:51:16 AM,34.580,27.082,,,
175,11/19/18 08:06:16 AM,35.164,27.233,,,
176,11/19/18 08:21:16 AM,36.480,25.682,,,
177,11/19/18 08:36:16 AM,36.534,26.101,,,
178,11/19/18 08:51:16 AM,36.616,26.685,,,
179,11/19/18 09:06:16 AM,36.616,27.003,,,
180,11/19/18 09:21:16 AM,36.670,27.388,,,
181,11/19/18 09:36:16 AM,36.670,27.858,,,
182,11/19/18 09:51:16 AM,36.643,28.103,,,
183,11/19/18 10:06:16 AM,36.697,28.190,,,
184,11/19/18 10:21:16 AM,36.616,28.169,,,
185,11/19/18 10:36:16 AM,36.643,27.774,,,
186,11/19/18 10:51:16 AM,36.697,27.588,,,
187,11/19/18 11:06:16 AM,36.643,23.731,,,
188,11/19/18 11:21:16 AM,36.534,21.921,,,
189,11/19/18 11:36:16 AM,36.643,24.465,,,
190,11/19/18 11:51:16 AM,36.670,26.100,,,
191,11/19/18 12:06:16 PM,36.643,26.943,,,
192,11/19/18 12:21:16 PM,36.724,27.225,,,
193,11/19/18 12:36:16 PM,36.643,27.429,,,
194,11/19/18 12:51:16 PM,36.724,27.308,,,
195,11/19/18 01:06:16 PM,36.643,27.265,,,
196,11/19/18 01:21:16 PM,36.670,27.421,,,
197,11/19/18 01:36:16 PM,36.697,27.620,,,
198,11/19/18 01:51:16 PM,36.670,27.690,,,
199,11/19/18 02:06:16 PM,36.697,27.682,,,
200,11/19/18 02:21:16 PM,36.697,27.381,,,
201,11/19/18 02:36:16 PM,36.724,26.989,,,
202,11/19/18 02:51:16 PM,36.724,26.850,,,
203,11/19/18 03:06:16 PM,36.724,26.832,,,
204,11/19/18 03:21:16 PM,36.724,27.006,,,
205,11/19/18 03:36:16 PM,36.724,27.108,,,
206,11/19/18 03:51:16 PM,36.724,27.108,,,
207,11/19/18 04:06:16 PM,36.724,27.108,,,
208,11/19/18 04:21:16 PM,36.697,27.133,,,
209,11/19/18 04:36:16 PM,36.507,29.275,,,
210,11/19/18 04:51:16 PM,36.616,29.722,,,
211,11/19/18 05:06:16 PM,36.075,28.834,,,
212,11/19/18 05:21:16 PM,34.871,30.108,,,
213,11/19/18 05:36:16 PM,34.792,29.851,,,
214,11/19/18 05:51:16 PM,34.739,29.667,,,
215,11/19/18 06:06:16 PM,34.211,29.748,,,
216,11/19/18 06:21:16 PM,31.543,33.506,,,
217,11/19/18 06:36:16 PM,31.211,33.791,,,
218,11/19/18 06:51:16 PM,31.110,33.642,,,
219,11/19/18 07:06:16 PM,30.275,33.870,,,
220,11/19/18 07:21:16 PM,26.139,39.517,,,
221,11/19/18 07:36:16 PM,23.573,45.103,,,
222,11/19/18 07:51:16 PM,23.189,45.442,,,
223,11/19/18 08:06:16 PM,22.493,45.084,,,
224,11/19/18 08:21:16 PM,18.417,51.853,,,
225,11/19/18 08:36:16 PM,16.680,57.962,,,
226,11/19/18 08:51:16 PM,16.371,58.841,,,
227,11/19/18 09:06:16 PM,15.822,59.263,,,
228,11/19/18 09:21:16 PM,15.512,59.799,,,
229,11/19/18 09:36:16 PM,15.417,59.365,,,
230,11/19/18 09:51:16 PM,15.440,58.982,,,
231,11/19/18 10:06:16 PM,15.345,58.808,,,
232,11/19/18 10:21:16 PM,15.369,58.724,,,
233,11/19/18 10:36:16 PM,15.345,58.497,,,
234,11/19/18 10:51:16 PM,15.417,58.099,,,
235,11/19/18 11:06:16 PM,15.393,57.735,,,
236,11/19/18 11:21:16 PM,15.345,57.650,,,
237,11/19/18 11:36:16 PM,15.345,57.481,,,
238,11/19/18 11:51:16 PM,15.321,57.250,,,
239,11/20/18 12:06:16 AM,15.369,57.038,,,
240,11/20/18 12:21:16 AM,15.297,56.941,,,
241,11/20/18 12:36:16 AM,15.297,56.791,,,
242,11/20/18 12:51:16 AM,15.345,56.574,,,
243,11/20/18 01:06:16 AM,15.345,56.382,,,
244,11/20/18 01:21:16 AM,15.369,56.154,,,
245,11/20/18 01:36:16 AM,15.321,56.024,,,
246,11/20/18 01:51:16 AM,15.321,55.915,,,
247,11/20/18 02:06:16 AM,15.345,55.586,,,
248,11/20/18 02:21:16 AM,15.369,55.326,,,
249,11/20/18 02:36:16 AM,15.273,55.342,,,
250,11/20/18 02:51:16 AM,15.297,55.200,,,
251,11/20/18 03:06:16 AM,15.297,55.044,,,
252,11/20/18 03:21:16 AM,15.345,54.969,,,
253,11/20/18 03:36:16 AM,15.297,54.768,,,
254,11/20/18 03:51:16 AM,15.297,54.799,,,
255,11/20/18 04:06:16 AM,15.798,54.117,,,
256,11/20/18 04:21:16 AM,16.108,53.435,,,
257,11/20/18 04:36:16 AM,16.156,53.624,,,
258,11/20/18 04:51:16 AM,16.204,53.571,,,
259,11/20/18 05:06:16 AM,16.633,53.912,,,
260,11/20/18 05:21:16 AM,20.749,45.895,,,
261,11/20/18 05:36:16 AM,22.589,40.361,,,
262,11/20/18 05:51:16 AM,22.781,39.764,,,
263,11/20/18 06:06:16 AM,23.501,39.575,,,
264,11/20/18 06:21:16 AM,27.782,33.710,,,
265,11/20/18 06:36:16 AM,30.375,29.539,,,
266,11/20/18 06:51:16 AM,30.729,29.335,,,
267,11/20/18 07:06:16 AM,31.237,29.310,,,
268,11/20/18 07:21:16 AM,34.237,25.683,,,
269,11/20/18 07:36:16 AM,34.422,25.945,,,
270,11/20/18 07:51:16 AM,34.607,26.460,,,
271,11/20/18 08:06:16 AM,35.137,26.656,,,
272,11/20/18 08:21:16 AM,36.129,25.134,,,
273,11/20/18 08:36:16 AM,34.712,28.466,,,
274,11/20/18 08:51:16 AM,34.659,29.316,,,
275,11/20/18 09:06:16 AM,34.978,29.602,,,
276,11/20/18 09:21:16 AM,36.426,27.850,,,
277,11/20/18 09:36:16 AM,36.507,28.170,,,
278,11/20/18 09:51:16 AM,36.588,28.162,,,
279,11/20/18 10:06:16 AM,36.507,28.385,,,
280,11/20/18 10:21:16 AM,36.643,28.515,,,
281,11/20/18 10:36:16 AM,36.643,28.679,,,
282,11/20/18 10:51:16 AM,36.616,28.646,,,
283,11/20/18 11:06:16 AM,36.643,28.529,,,
284,11/20/18 11:21:16 AM,36.643,28.638,,,
285,11/20/18 11:36:16 AM,36.588,28.788,,,
286,11/20/18 11:51:16 AM,36.616,28.794,,,
287,11/20/18 12:06:16 PM,36.588,29.011,,,
288,11/20/18 12:21:16 PM,36.616,28.978,,,
289,11/20/18 12:36:16 PM,36.616,28.618,,,
290,11/20/18 12:51:16 PM,36.588,28.680,,,
291,11/20/18 01:06:16 PM,36.643,28.839,,,
292,11/20/18 01:21:16 PM,36.616,28.767,,,
293,11/20/18 01:36:16 PM,36.616,28.227,,,
294,11/20/18 01:51:16 PM,36.588,28.045,,,
295,11/20/18 02:06:16 PM,36.670,27.918,,,
296,11/20/18 02:21:16 PM,36.643,27.985,,,
297,11/20/18 02:36:16 PM,36.697,27.955,,,
298,11/20/18 02:51:16 PM,36.697,28.044,,,
299,11/20/18 03:06:16 PM,36.670,28.096,,,
300,11/20/18 03:21:16 PM,36.670,28.212,,,
301,11/20/18 03:36:16 PM,36.697,28.088,,,
302,11/20/18 03:51:16 PM,36.643,28.103,,,
303,11/20/18 04:06:16 PM,36.697,27.970,,,
304,11/20/18 04:21:16 PM,36.724,27.736,,,
305,11/20/18 04:36:16 PM,36.670,27.888,,,
306,11/20/18 04:51:16 PM,36.697,27.895,,,
307,11/20/18 05:06:16 PM,36.724,27.933,,,
308,11/20/18 05:21:16 PM,36.643,28.059,,,
309,11/20/18 05:36:16 PM,36.643,28.161,,,
310,11/20/18 05:51:16 PM,36.616,28.453,,,
311,11/20/18 06:06:16 PM,36.236,28.558,,,
312,11/20/18 06:21:16 PM,34.924,30.129,,,
313,11/20/18 06:36:16 PM,34.686,31.041,,,
314,11/20/18 06:51:16 PM,34.633,31.184,,,
315,11/20/18 07:06:16 PM,34.290,30.884,,,
316,11/20/18 07:21:16 PM,31.543,34.200,,,
317,11/20/18 07:36:16 PM,31.161,34.517,,,
318,11/20/18 07:51:16 PM,31.059,34.394,,,
319,11/20/18 08:06:16 PM,30.426,34.442,,,
320,11/20/18 08:21:16 PM,26.310,38.939,,,
321,11/20/18 08:36:16 PM,23.573,44.019,,,
322,11/20/18 08:51:16 PM,23.237,44.649,,,
323,11/20/18 09:06:16 PM,22.661,44.211,,,
324,11/20/18 09:21:16 PM,18.631,50.114,,,
325,11/20/18 09:36:16 PM,16.704,56.381,,,
326,11/20/18 09:51:16 PM,16.371,57.752,,,
327,11/20/18 10:06:16 PM,15.918,58.467,,,
328,11/20/18 10:21:16 PM,15.560,59.619,,,
329,11/20/18 10:36:16 PM,15.488,59.238,,,
330,11/20/18 10:51:16 PM,15.393,58.928,,,
331,11/20/18 11:06:16 PM,15.440,58.345,,,
332,11/20/18 11:21:16 PM,15.369,58.099,,,
333,11/20/18 11:36:16 PM,15.393,57.993,,,
334,11/20/18 11:51:16 PM,15.393,57.747,,,
335,11/21/18 12:06:16 AM,15.393,57.637,,,
336,11/21/18 12:21:16 AM,15.393,57.457,,,
337,11/21/18 12:36:16 AM,15.393,57.314,,,
338,11/21/18 12:51:16 AM,15.345,57.161,,,
339,11/21/18 01:06:16 AM,15.321,57.004,,,
340,11/21/18 01:21:16 AM,15.297,56.826,,,
341,11/21/18 01:36:16 AM,15.297,56.711,,,
342,11/21/18 01:51:16 AM,15.273,56.604,,,
343,11/21/18 02:06:16 AM,15.345,56.304,,,
344,11/21/18 02:21:16 AM,15.369,56.220,,,
345,11/21/18 02:36:16 AM,15.321,56.035,,,
346,11/21/18 02:51:16 AM,15.297,56.020,,,
347,11/21/18 03:06:16 AM,15.297,55.911,,,
348,11/21/18 03:21:16 AM,15.345,55.736,,,
349,11/21/18 03:36:16 AM,15.345,55.640,,,
350,11/21/18 03:51:16 AM,15.393,55.499,,,
351,11/21/18 04:06:16 AM,15.345,55.533,,,
352,11/21/18 04:21:16 AM,15.369,55.484,,,
353,11/21/18 04:36:16 AM,15.393,55.414,,,
354,11/21/18 04:51:16 AM,15.345,55.396,,,
355,11/21/18 05:06:16 AM,15.727,55.439,,,
356,11/21/18 05:21:16 AM,16.156,55.428,,,
357,11/21/18 05:36:16 AM,16.204,55.950,,,
358,11/21/18 05:51:16 AM,16.180,56.406,,,
359,11/21/18 06:06:16 AM,16.490,56.775,,,
360,11/21/18 06:21:16 AM,20.583,49.436,,,
361,11/21/18 06:36:16 AM,22.613,43.355,,,
362,11/21/18 06:51:16 AM,22.805,42.516,,,
363,11/21/18 07:06:16 AM,23.381,42.133,,,
364,11/21/18 07:21:16 AM,27.609,36.353,,,
365,11/21/18 07:36:16 AM,30.426,31.609,,,
366,11/21/18 07:51:16 AM,30.755,30.785,,,
367,11/21/18 08:06:16 AM,31.110,30.574,,,
368,11/21/18 08:21:16 AM,34.211,26.699,,,
369,11/21/18 08:36:16 AM,34.422,24.736,,,
370,11/21/18 08:51:16 AM,34.158,22.818,,,
371,11/21/18 09:06:16 AM,33.165,23.910,,,
372,11/21/18 09:21:16 AM,32.260,25.139,,,
373,11/21/18 09:36:16 AM,31.517,26.082,,,
374,11/21/18 09:51:16 AM,30.881,26.855,,,
375,11/21/18 10:06:16 AM,30.375,27.508,,,
376,11/21/18 10:21:16 AM,29.922,28.028,,,
377,11/21/18 10:36:16 AM,29.521,28.490,,,
378,11/21/18 10:51:16 AM,29.171,28.867,,,
379,11/21/18 11:06:16 AM,28.847,29.240,,,
380,11/21/18 11:21:16 AM,28.574,29.556,,,
381,11/21/18 11:36:16 AM,28.351,29.834,,,
382,11/21/18 11:51:16 AM,28.128,30.105,,,
383,11/21/18 12:06:16 PM,27.930,30.334,,,
384,11/21/18 12:21:16 PM,27.757,30.511,,,
385,11/21/18 12:36:16 PM,27.609,30.733,,,
386,11/21/18 12:51:16 PM,27.462,30.897,,,
387,11/21/18 01:06:16 PM,27.363,31.032,,,
388,11/21/18 01:21:16 PM,27.265,31.179,,,
389,11/21/18 01:36:16 PM,27.191,31.304,,,
390,11/21/18 01:51:16 PM,27.118,31.415,,,
391,11/21/18 02:06:16 PM,27.044,31.499,,,
392,11/21/18 02:21:16 PM,26.995,31.576,,,
393,11/21/18 02:36:16 PM,26.946,31.653,,,
394,11/21/18 02:51:16 PM,26.921,31.685,,,
395,11/21/18 03:06:16 PM,26.897,31.742,,,
396,11/21/18 03:21:16 PM,26.872,31.773,,,
397,11/21/18 03:36:16 PM,26.872,31.810,,,
398,11/21/18 03:51:16 PM,26.848,31.842,,,
399,11/21/18 04:06:16 PM,26.848,31.842,,,
400,11/21/18 04:21:16 PM,26.823,31.873,,,
401,11/21/18 04:36:16 PM,26.823,31.885,,,
402,11/21/18 04:51:16 PM,26.823,31.922,,,
403,11/21/18 05:06:16 PM,26.799,31.929,,,
404,11/21/18 05:21:16 PM,26.799,31.929,,,
405,11/21/18 05:36:16 PM,26.799,31.929,,,
406,11/21/18 05:51:16 PM,26.799,31.965,,,
407,11/21/18 06:06:16 PM,26.799,31.990,,,
408,11/21/18 06:21:16 PM,26.799,32.014,,,
409,11/21/18 06:36:16 PM,26.799,31.990,,,
410,11/21/18 06:51:16 PM,26.774,32.057,,,
411,11/21/18 07:06:16 PM,26.750,32.076,,,
412,11/21/18 07:21:16 PM,26.725,32.095,,,
413,11/21/18 07:36:16 PM,26.701,32.125,,,
414,11/21/18 07:51:16 PM,26.676,32.286,,,
415,11/21/18 08:06:16 PM,26.652,32.211,,,
416,11/21/18 08:21:16 PM,26.603,32.272,,,
417,11/21/18 08:36:16 PM,26.554,32.321,,,
418,11/21/18 08:51:16 PM,26.505,32.358,,,
419,11/21/18 09:06:16 PM,26.456,32.407,,,
420,11/21/18 09:21:16 PM,26.407,32.445,,,
421,11/21/18 09:36:16 PM,26.334,32.558,,,
422,11/21/18 09:51:16 PM,26.285,32.618,,,
423,11/21/18 10:06:16 PM,26.237,32.689,,,
424,11/21/18 10:21:16 PM,26.163,32.744,,,
425,11/21/18 10:36:16 PM,26.090,32.821,,,
426,11/21/18 10:51:16 PM,25.968,32.924,,,
427,11/21/18 11:06:16 PM,25.847,33.036,,,
428,11/21/18 11:21:16 PM,25.725,33.116,,,
429,11/21/18 11:36:16 PM,25.603,33.217,,,
430,11/21/18 11:51:16 PM,25.482,33.306,,,
431,11/22/18 12:06:16 AM,25.385,33.410,,,
432,11/22/18 12:21:16 AM,25.288,33.482,,,
433,11/22/18 12:36:16 AM,25.167,33.570,,,
434,11/22/18 12:51:16 AM,25.070,33.620,,,
435,11/22/18 01:06:16 AM,24.997,33.716,,,
436,11/22/18 01:21:16 AM,24.900,33.797,,,
437,11/22/18 01:36:16 AM,24.827,33.807,,,
438,11/22/18 01:51:16 AM,24.731,33.877,,,
439,11/22/18 02:06:16 AM,24.682,33.965,,,
440,11/22/18 02:21:16 AM,24.610,33.986,,,
441,11/22/18 02:36:16 AM,24.537,34.049,,,
442,11/22/18 02:51:16 AM,24.489,34.105,,,
443,11/22/18 03:06:16 AM,24.441,34.119,,,
444,11/22/18 03:21:16 AM,24.392,34.195,,,
445,11/22/18 03:36:16 AM,24.344,34.209,,,
446,11/22/18 03:51:16 AM,24.296,34.223,,,
447,11/22/18 04:06:16 AM,24.248,34.278,,,
448,11/22/18 04:21:16 AM,24.223,34.285,,,
449,11/22/18 04:36:16 AM,24.175,34.299,,,
450,11/22/18 04:51:16 AM,24.151,34.306,,,
451,11/22/18 05:06:16 AM,24.127,34.334,,,
452,11/22/18 05:21:16 AM,24.127,34.324,,,
453,11/22/18 05:36:16 AM,24.127,34.292,,,
454,11/22/18 05:51:16 AM,24.151,34.254,,,
455,11/22/18 06:06:16 AM,24.175,34.237,,,
456,11/22/18 06:21:16 AM,24.175,34.195,,,
457,11/22/18 06:36:16 AM,24.199,34.178,,,
458,11/22/18 06:51:16 AM,24.199,34.136,,,
459,11/22/18 07:06:16 AM,24.223,34.108,,,
460,11/22/18 07:21:16 AM,24.248,34.059,,,
461,11/22/18 07:36:16 AM,24.272,34.031,,,
462,11/22/18 07:51:16 AM,24.296,33.971,,,
463,11/22/18 08:06:16 AM,24.296,33.960,,,
464,11/22/18 08:21:16 AM,24.320,33.921,,,
465,11/22/18 08:36:16 AM,24.344,33.850,,,
466,11/22/18 08:51:16 AM,24.368,33.843,,,
467,11/22/18 09:06:16 AM,24.417,33.775,,,
468,11/22/18 09:21:16 AM,24.441,33.747,,,
469,11/22/18 09:36:16 AM,24.465,33.685,,,
470,11/22/18 09:51:16 AM,24.513,33.628,,,
471,11/22/18 10:06:16 AM,24.537,33.566,,,
472,11/22/18 10:21:16 AM,24.561,33.537,,,
473,11/22/18 10:36:16 AM,24.610,33.468,,,
474,11/22/18 10:51:16 AM,24.634,33.450,,,
475,11/22/18 11:06:16 AM,24.658,33.399,,,
476,11/22/18 11:21:16 AM,24.706,33.363,,,
477,11/22/18 11:36:16 AM,24.731,33.311,,,
478,11/22/18 11:51:16 AM,24.779,33.264,,,
479,11/22/18 12:06:16 PM,24.803,33.212,,,
480,11/22/18 12:21:16 PM,24.827,33.205,,,
481,11/22/18 12:36:16 PM,24.852,33.164,,,
482,11/22/18 12:51:16 PM,24.900,33.128,,,
483,11/22/18 01:06:16 PM,24.924,33.109,,,
484,11/22/18 01:21:16 PM,24.948,33.091,,,
485,11/22/18 01:36:16 PM,24.973,33.050,,,
486,11/22/18 01:51:16 PM,24.997,33.054,,,
487,11/22/18 02:06:16 PM,25.021,33.025,,,
488,11/22/18 02:21:16 PM,25.045,33.018,,,
489,11/22/18 02:36:16 PM,25.045,33.006,,,
490,11/22/18 02:51:16 PM,25.070,32.999,,,
491,11/22/18 03:06:16 PM,25.094,32.992,,,
492,11/22/18 03:21:16 PM,25.118,32.951,,,
493,11/22/18 03:36:16 PM,25.118,32.963,,,
494,11/22/18 03:51:16 PM,25.142,32.956,,,
